UserID,Age,Category,Gender,Location,Income,Debt,Owns_Property,Profession,Demographics,Platform,Total_Tim_ Spent,Video_Category,Time Spent On Video,Scroll Rate,Frequency,Watch Reason,DeviceType,OS,Watch Time,CurrentActivity,ConnectionType
470,38,30-39,Male,Indonesia,23760.0,False,False,Students,Rural,Facebook,92.0,Vlogs,2.0,36.0,Night,Entertainment,Smartphone,iOS,11:30 PM,At school,Wi-Fi
471,56,50-59,Other,United States,42190.0,False,True,driver,Urban,YouTube,,Jokes/Memes,15.0,90.0,Morning,Habit,Smartphone,iOS,7:45 AM,At home,Mobile Data
472,53,50-59,Female,India,87411.0,True,False,Students,Urban,Facebook,137.0,Gaming,,95.0,Night,Entertainment,Tablet,Android,11:30 PM,At home,Mobile Data
473,50,50-59,Other,Philippines,43377.0,False,True,Labor/Worker,Rural,Instagram,31.0,Comedy,18.0,,Night,Habit,Tablet,Android,11:30 PM,At work,Mobile Data
474,47,40-49,Male,United States,66737.0,True,False,Students,Rural,YouTube,225.0,Jokes/Memes,29.0,21.0,Afternoon,Habit,Smartphone,iOS,7:25 PM,At work,Mobile Data
475,54,50-59,Male,India,89569.0,True,True,Manager,Rural,TikTok,116.0,Life Hacks,,18.0,Morning,Boredom,Smartphone,Windows,,Commuting,Wi-Fi
476,40,40-49,Male,Barzil,58211.0,True,False,Manager,Rural,Instagram,118.0,Comedy,14.0,60.0,Night,Entertainment,Smartphone,Android,11:30 PM,At home,Wi-Fi
477,27,20-29,Female,India,23744.0,False,True,driver,Rural,TikTok,,Life Hacks,5.0,18.0,Morning,Habit,Smartphone,Android,7:45 AM,At school,Mobile Data
478,22,20-29,Male,Philippines,44995.0,False,False,driver,Urban,Facebook,173.0,Gaming,,1.0,Afternoon,Procrastination,Computer,MacOS,7:25 PM,At home,Mobile Data
479,53,50-59,Male,India,36977.0,False,True,Students,Urban,Instagram,77.0,Entertainment,8.0,14.0,Evening,Entertainment,Smartphone,MacOS,,At home,Mobile Data
480,51,50-59,Female,Japan,54542.0,True,False,driver,Urban,YouTube,189.0,Trends,5.0,,Evening,Entertainment,Smartphone,iOS,,Commuting,Wi-Fi
481,48,40-49,Other,United States,30651.0,False,True,Labor/Worker,Rural,Instagram,190.0,Pranks,29.0,66.0,Night,Entertainment,Smartphone,Windows,11:30 PM,At home,Wi-Fi
482,27,20-29,Female,India,98931.0,True,False,Labor/Worker,Rural,TikTok,178.0,Jokes/Memes,11.0,51.0,Morning,Procrastination,Smartphone,Windows,7:45 AM,Commuting,Wi-Fi
483,36,30-39,Male,Germany,36715.0,False,True,Waiting staff,Urban,YouTube,,Life Hacks,5.0,,Night,Boredom,Tablet,Windows,11:30 PM,At home,Wi-Fi
484,49,40-49,Female,Japan,64409.0,True,False,Artist,Rural,Instagram,75.0,Comedy,17.0,60.0,Afternoon,Habit,Tablet,Android,7:25 PM,At home,Mobile Data
485,18,15-19,Male,Japan,44306.0,False,True,Waiting staff,Rural,Instagram,30.0,Trends,22.0,34.0,Evening,Habit,Smartphone,iOS,3:55 PM,At home,Mobile Data
486,22,20-29,Female,India,39086.0,False,False,Labor/Worker,Rural,Instagram,109.0,Trends,4.0,36.0,Evening,Boredom,Tablet,iOS,3:55 PM,At home,Mobile Data
487,62,60-69,Male,Germany,34376.0,False,True,Waiting staff,Urban,Instagram,112.0,Life Hacks,15.0,62.0,Night,Entertainment,Tablet,Android,11:30 PM,At work,Wi-Fi
488,21,20-29,Other,India,81350.0,True,True,Labor/Worker,Rural,YouTube,56.0,Life Hacks,19.0,1.0,Afternoon,Boredom,Smartphone,iOS,7:25 PM,At work,Wi-Fi
489,33,30-39,Male,United States,91425.0,True,True,Waiting staff,Urban,TikTok,48.0,Gaming,22.0,85.0,Evening,Boredom,Smartphone,Android,3:55 PM,At home,Wi-Fi
490,41,40-49,Female,Barzil,56636.0,True,True,Students,Rural,Instagram,294.0,Pranks,2.0,42.0,Evening,Entertainment,Computer,Windows,,Commuting,Mobile Data
491,33,30-39,Female,Pakistan,71649.0,True,False,driver,Urban,YouTube,99.0,Vlogs,24.0,1.0,Evening,Entertainment,Tablet,Android,3:55 PM,At home,Wi-Fi
492,19,15-19,Male,United States,,True,True,Students,Rural,TikTok,94.0,Jokes/Memes,17.0,96.0,Evening,Habit,Smartphone,iOS,3:55 PM,At work,Mobile Data
493,45,40-49,Female,India,30058.0,False,False,Students,Rural,Instagram,282.0,ASMR,12.0,,Night,Boredom,Tablet,Android,,At home,Mobile Data
494,49,40-49,Male,Barzil,94637.0,True,True,Students,Rural,TikTok,197.0,Entertainment,25.0,54.0,Night,Habit,Tablet,Android,11:30 PM,At home,Mobile Data
495,44,40-49,Male,Indonesia,98033.0,True,False,Labor/Worker,Rural,TikTok,168.0,Gaming,24.0,47.0,Afternoon,Procrastination,Computer,iOS,,At school,Mobile Data
496,37,30-39,Male,India,90194.0,True,True,Waiting staff,Rural,YouTube,252.0,Jokes/Memes,17.0,,Night,Procrastination,Smartphone,Android,11:30 PM,At work,Mobile Data
497,41,40-49,Female,Indonesia,96917.0,True,False,Engineer,Urban,TikTok,82.0,Vlogs,,30.0,Night,Entertainment,Tablet,Android,11:30 PM,At home,Mobile Data
498,29,20-29,Female,Germany,84200.0,True,True,driver,Urban,YouTube,58.0,Entertainment,28.0,,Night,Entertainment,Tablet,Android,11:30 PM,At home,Mobile Data
499,52,50-59,Male,Indonesia,66619.0,True,False,Artist,Rural,Instagram,110.0,Gaming,25.0,22.0,Morning,Entertainment,Computer,iOS,7:45 AM,At work,Mobile Data
500,50,50-59,Female,Vietnam,37154.0,False,True,Waiting staff,Rural,TikTok,11.0,Jokes/Memes,,50.0,Morning,Boredom,Tablet,Android,,At home,Wi-Fi
501,50,50-59,Male,United States,39539.0,False,False,driver,Urban,TikTok,253.0,Vlogs,19.0,45.0,Night,Habit,Tablet,iOS,11:30 PM,At home,Wi-Fi
502,60,60-69,Other,United States,80058.0,True,True,Students,Rural,Facebook,185.0,Vlogs,18.0,74.0,Morning,Entertainment,Tablet,iOS,7:45 AM,At home,Mobile Data
503,54,50-59,Male,Pakistan,82068.0,True,False,Students,Urban,Instagram,247.0,Jokes/Memes,13.0,72.0,Evening,Entertainment,Tablet,Android,3:55 PM,At home,Mobile Data
504,29,20-29,Male,Vietnam,97313.0,True,True,Students,Rural,Instagram,68.0,Life Hacks,14.0,,Morning,Boredom,Smartphone,Windows,7:45 AM,At home,Mobile Data
505,20,20-29,Female,India,50373.0,True,False,Waiting staff,Urban,Facebook,108.0,ASMR,24.0,10.0,Afternoon,Boredom,Smartphone,iOS,7:25 PM,Commuting,Wi-Fi
506,18,15-19,Male,Pakistan,53154.0,True,True,Manager,Rural,Facebook,11.0,Jokes/Memes,16.0,,Afternoon,Entertainment,Computer,iOS,,At school,Mobile Data
507,50,50-59,Male,Indonesia,26031.0,False,False,Labor/Worker,Rural,YouTube,252.0,Jokes/Memes,18.0,46.0,Evening,Entertainment,Tablet,Android,,At work,Mobile Data
508,57,50-59,Female,India,,True,,Students,Rural,YouTube,,Comedy,26.0,75.0,Evening,Habit,Smartphone,Android,,At home,Wi-Fi
509,27,20-29,Female,Philippines,42785.0,False,True,Labor/Worker,Rural,TikTok,132.0,Vlogs,18.0,6.0,Afternoon,Entertainment,Smartphone,Android,,At work,
510,60,60-69,Other,India,98928.0,True,True,Labor/Worker,Rural,TikTok,238.0,Pranks,16.0,21.0,Night,Procrastination,Smartphone,MacOS,11:30 PM,At work,Mobile Data
511,61,60-69,Female,Mexico,48669.0,False,True,Labor/Worker,Rural,TikTok,91.0,Jokes/Memes,17.0,62.0,Night,Habit,Smartphone,Android,11:30 PM,Commuting,Mobile Data
512,46,40-49,Male,Pakistan,22282.0,False,False,Students,Urban,TikTok,153.0,Gaming,,,Afternoon,Boredom,Smartphone,Android,,At school,Wi-Fi
513,30,30-39,Female,Indonesia,54624.0,True,True,Engineer,Rural,YouTube,149.0,ASMR,12.0,,Morning,Entertainment,Smartphone,iOS,,At work,Wi-Fi
514,29,20-29,Female,India,68438.0,True,False,Labor/Worker,Urban,Instagram,38.0,Vlogs,2.0,88.0,Night,Entertainment,Smartphone,iOS,11:30 PM,At home,Mobile Data
515,48,40-49,Other,Barzil,87534.0,True,True,Labor/Worker,Rural,TikTok,279.0,Comedy,10.0,,Afternoon,Boredom,Smartphone,Android,7:25 PM,At work,Mobile Data
516,63,60-69,Male,United States,51705.0,True,False,Students,Rural,Instagram,256.0,Entertainment,,99.0,Evening,Procrastination,Smartphone,Windows,,At home,Mobile Data
517,19,15-19,Male,Japan,58244.0,True,True,Waiting staff,Urban,TikTok,21.0,Vlogs,21.0,,Afternoon,Habit,Smartphone,Android,7:25 PM,At school,Mobile Data
518,52,50-59,Male,United States,94964.0,True,False,Waiting staff,Urban,Facebook,115.0,Trends,3.0,,Morning,Entertainment,Smartphone,Android,,At work,Mobile Data
519,40,40-49,Female,India,57437.0,True,True,Students,Rural,TikTok,41.0,Gaming,19.0,53.0,Morning,Boredom,Tablet,Windows,7:45 AM,At home,Mobile Data
520,34,30-39,Male,India,97872.0,True,False,Students,Urban,TikTok,83.0,Life Hacks,13.0,24.0,Afternoon,Boredom,Tablet,Windows,,At work,Wi-Fi
521,43,40-49,Male,Germany,94878.0,True,True,Engineer,Rural,TikTok,180.0,Vlogs,,56.0,Night,Entertainment,Smartphone,Android,,At school,Mobile Data
522,25,20-29,Other,India,92982.0,True,False,Labor/Worker,Rural,YouTube,78.0,Life Hacks,3.0,62.0,Evening,Entertainment,Smartphone,Android,,At school,Wi-Fi
523,46,40-49,Female,India,70583.0,True,True,Waiting staff,Urban,Facebook,,Trends,6.0,,Afternoon,Habit,Computer,Windows,,At school,Mobile Data
524,43,40-49,Male,India,,True,False,Teacher,Rural,TikTok,109.0,Jokes/Memes,14.0,22.0,Evening,Entertainment,Smartphone,Android,3:55 PM,At school,Mobile Data
525,27,20-29,Other,United States,27461.0,False,True,Artist,Urban,TikTok,155.0,Jokes/Memes,4.0,68.0,Afternoon,Habit,Smartphone,iOS,7:25 PM,At home,Mobile Data
526,43,40-49,Male,India,30516.0,False,False,Waiting staff,Rural,Instagram,18.0,Life Hacks,13.0,57.0,Morning,Boredom,Smartphone,iOS,7:45 AM,At home,Mobile Data
527,51,50-59,Male,Pakistan,99285.0,True,,Students,Rural,Facebook,71.0,Life Hacks,19.0,10.0,Afternoon,Procrastination,Smartphone,iOS,7:25 PM,At work,Mobile Data
528,58,50-59,Other,Japan,37514.0,False,False,Engineer,Rural,TikTok,194.0,Trends,18.0,,Evening,Habit,Smartphone,iOS,3:55 PM,At work,Wi-Fi
529,24,20-29,Male,India,56268.0,True,True,Artist,Urban,Instagram,38.0,Comedy,29.0,8.0,Night,Habit,Computer,Android,11:30 PM,At school,Mobile Data
530,21,20-29,Female,Japan,56788.0,True,True,Waiting staff,Rural,Instagram,123.0,Gaming,3.0,97.0,Night,Boredom,Smartphone,MacOS,11:30 PM,At work,Wi-Fi
531,62,60-69,Male,Philippines,95749.0,True,True,Artist,Rural,YouTube,152.0,Entertainment,20.0,38.0,Night,Procrastination,Tablet,Android,11:30 PM,At school,Wi-Fi
532,28,20-29,Female,Indonesia,81049.0,True,True,Cashier,Rural,Instagram,129.0,Pranks,6.0,,Evening,Procrastination,Smartphone,Android,3:55 PM,At home,Mobile Data
533,46,40-49,Male,India,82493.0,True,False,Labor/Worker,Rural,TikTok,179.0,Jokes/Memes,16.0,28.0,Night,Entertainment,Smartphone,Windows,11:30 PM,At work,Mobile Data
534,53,50-59,Female,United States,56027.0,True,True,Students,Rural,YouTube,166.0,Vlogs,20.0,,Night,Entertainment,Smartphone,Android,,At home,Mobile Data
535,42,40-49,Other,India,62849.0,True,False,Cashier,Rural,YouTube,269.0,Gaming,24.0,45.0,Night,Habit,Computer,Android,11:30 PM,At home,Wi-Fi
536,38,30-39,Male,Indonesia,37858.0,False,True,Manager,Rural,TikTok,91.0,Life Hacks,3.0,,Night,Entertainment,Tablet,Android,11:30 PM,At school,Mobile Data
537,53,50-59,Female,Philippines,99003.0,True,,driver,Rural,Facebook,251.0,Trends,12.0,,Evening,Procrastination,Smartphone,Android,3:55 PM,At school,Mobile Data
538,27,20-29,Male,United States,72395.0,True,True,driver,Rural,Instagram,181.0,ASMR,19.0,67.0,Night,Boredom,Smartphone,Android,11:30 PM,At home,Mobile Data
539,54,50-59,Male,India,59758.0,True,False,Students,Rural,YouTube,240.0,Life Hacks,19.0,,Evening,Boredom,Tablet,Android,3:55 PM,At work,Mobile Data
540,26,20-29,Other,India,74312.0,True,True,Artist,Rural,Facebook,217.0,Gaming,24.0,5.0,Evening,Boredom,Tablet,MacOS,3:55 PM,At school,Mobile Data
541,41,40-49,Male,Japan,88670.0,True,False,Students,Urban,TikTok,84.0,Trends,4.0,10.0,Evening,Habit,Computer,Android,3:55 PM,Commuting,
542,52,50-59,Male,Indonesia,35434.0,False,True,Waiting staff,Rural,Instagram,279.0,Trends,1.0,,Night,Habit,Computer,Android,11:30 PM,At work,Mobile Data
543,52,50-59,Male,Japan,84047.0,True,False,Waiting staff,Urban,Instagram,123.0,Trends,2.0,,Night,Boredom,Tablet,iOS,11:30 PM,At school,
544,53,50-59,Other,Philippines,,True,True,Students,Rural,YouTube,71.0,Jokes/Memes,13.0,,Night,Habit,Smartphone,iOS,11:30 PM,At home,Mobile Data
545,35,30-39,Other,United States,95769.0,True,False,Manager,Rural,Instagram,111.0,Pranks,26.0,21.0,Afternoon,Habit,Smartphone,Windows,,Commuting,Mobile Data
546,56,50-59,Female,India,86677.0,True,True,Labor/Worker,Rural,Instagram,219.0,Jokes/Memes,29.0,21.0,Afternoon,Habit,Tablet,Windows,7:25 PM,At home,
547,49,40-49,Female,Mexico,65734.0,True,False,Waiting staff,Urban,Instagram,,Comedy,,65.0,Evening,Habit,Tablet,MacOS,3:55 PM,At school,Mobile Data
548,41,40-49,Female,United States,60603.0,True,True,Students,Rural,Instagram,29.0,ASMR,2.0,,Evening,Boredom,Tablet,Android,,At school,Mobile Data
549,40,40-49,Other,India,96708.0,True,False,Manager,Rural,TikTok,67.0,Life Hacks,19.0,69.0,Evening,Boredom,Smartphone,Android,,At school,Mobile Data
550,49,40-49,Male,United States,88803.0,True,True,Cashier,Urban,Facebook,121.0,Vlogs,22.0,89.0,Night,Habit,Smartphone,Windows,11:30 PM,At home,Wi-Fi
551,54,50-59,Male,Japan,59332.0,True,True,driver,Rural,TikTok,205.0,Vlogs,,64.0,Night,Procrastination,Tablet,Android,,At school,Wi-Fi
552,29,20-29,Male,United States,41312.0,False,True,Labor/Worker,Rural,TikTok,101.0,ASMR,16.0,49.0,Afternoon,Boredom,Tablet,iOS,7:25 PM,At home,Wi-Fi
553,30,30-39,Male,Philippines,64179.0,True,,Engineer,Rural,YouTube,61.0,Comedy,12.0,72.0,Night,Entertainment,Computer,iOS,,At home,Mobile Data
554,40,40-49,Other,Vietnam,91442.0,True,False,Teacher,Rural,Instagram,17.0,Gaming,1.0,17.0,Evening,Procrastination,Tablet,iOS,3:55 PM,At home,Wi-Fi
555,42,40-49,Male,Vietnam,60379.0,True,True,Students,Rural,TikTok,107.0,Entertainment,9.0,73.0,Afternoon,Boredom,Tablet,Android,7:25 PM,At home,Mobile Data
556,52,50-59,Male,Vietnam,37297.0,False,,Cashier,Urban,Instagram,245.0,Jokes/Memes,17.0,,Evening,Habit,Tablet,MacOS,3:55 PM,At work,Mobile Data
557,58,50-59,Male,Philippines,22011.0,False,True,Manager,Urban,TikTok,78.0,Jokes/Memes,10.0,70.0,Evening,Entertainment,Smartphone,iOS,,At work,Mobile Data
558,47,40-49,Female,United States,64014.0,True,False,Labor/Worker,Rural,TikTok,54.0,Entertainment,18.0,,Evening,Habit,Smartphone,Android,,Commuting,Mobile Data
559,34,30-39,Female,India,31738.0,False,True,Students,Urban,YouTube,146.0,Pranks,19.0,,Evening,Boredom,Smartphone,Android,3:55 PM,At school,
560,37,30-39,Male,Philippines,67498.0,True,False,Cashier,Urban,Facebook,243.0,Pranks,7.0,7.0,Morning,Habit,Computer,Android,7:45 AM,At work,Mobile Data
561,42,40-49,Female,Vietnam,31120.0,False,True,Waiting staff,Rural,Facebook,41.0,Pranks,25.0,27.0,Night,Habit,Smartphone,Android,11:30 PM,At work,Wi-Fi
562,39,30-39,Male,Indonesia,28767.0,False,False,Waiting staff,Rural,TikTok,298.0,Gaming,19.0,,Night,Habit,Smartphone,Android,,At home,Wi-Fi
563,30,30-39,Male,Philippines,42852.0,False,True,driver,Rural,YouTube,135.0,Trends,24.0,73.0,Afternoon,Entertainment,Tablet,Android,,Commuting,Mobile Data
564,36,30-39,Male,Germany,,True,False,Students,Rural,Instagram,76.0,Pranks,15.0,28.0,Evening,Procrastination,Smartphone,Android,,At work,Mobile Data
565,53,50-59,Male,India,20929.0,False,True,Students,Rural,Instagram,39.0,Vlogs,9.0,79.0,Evening,Procrastination,Smartphone,MacOS,,At home,Mobile Data
566,29,20-29,Female,Vietnam,97487.0,True,False,driver,Rural,TikTok,123.0,Comedy,,,Night,Habit,Smartphone,Android,11:30 PM,At school,Mobile Data
567,58,50-59,Other,Barzil,37438.0,False,True,Teacher,Rural,Facebook,213.0,Jokes/Memes,23.0,71.0,Evening,Habit,Smartphone,Android,3:55 PM,At home,Wi-Fi
568,36,30-39,Other,India,68515.0,True,False,Students,Rural,YouTube,38.0,Trends,20.0,47.0,Evening,Boredom,Smartphone,Android,3:55 PM,At school,Mobile Data
569,29,20-29,Male,India,25744.0,False,True,Manager,Rural,Facebook,140.0,Vlogs,20.0,82.0,Evening,Boredom,Smartphone,Android,3:55 PM,At work,Mobile Data
570,26,20-29,Other,United States,62417.0,True,False,Students,Rural,Instagram,194.0,Jokes/Memes,4.0,86.0,Night,Procrastination,Smartphone,Android,,At work,Wi-Fi
571,24,20-29,Male,India,27069.0,False,True,Students,Rural,Facebook,262.0,Life Hacks,6.0,10.0,Night,Habit,Smartphone,Windows,11:30 PM,At home,Mobile Data
572,45,40-49,Female,India,62359.0,True,True,Labor/Worker,Rural,Instagram,295.0,Jokes/Memes,4.0,33.0,Night,Habit,Tablet,Android,,At home,Mobile Data
573,31,30-39,Male,Pakistan,39799.0,False,True,Waiting staff,Rural,YouTube,71.0,Jokes/Memes,5.0,7.0,Evening,Procrastination,Smartphone,MacOS,3:55 PM,At home,Wi-Fi
574,48,40-49,Female,Japan,90188.0,True,True,Waiting staff,Rural,YouTube,12.0,Gaming,9.0,3.0,Night,Boredom,Smartphone,Android,11:30 PM,At home,Wi-Fi
575,36,30-39,Female,India,27597.0,False,False,Cashier,Urban,TikTok,77.0,Jokes/Memes,12.0,14.0,Afternoon,Boredom,Smartphone,MacOS,,At school,Mobile Data
576,64,60-69,Male,Germany,,True,True,Students,Rural,TikTok,34.0,Pranks,23.0,44.0,Night,Entertainment,Tablet,Android,11:30 PM,At work,Mobile Data
577,33,30-39,,India,57226.0,True,False,Teacher,Rural,Facebook,188.0,Life Hacks,8.0,,Afternoon,Habit,Smartphone,Windows,,At school,Wi-Fi
578,22,20-29,Male,Philippines,92127.0,True,True,Waiting staff,Rural,YouTube,150.0,Pranks,21.0,61.0,Evening,Habit,Smartphone,Android,3:55 PM,At school,Mobile Data
579,52,50-59,Other,Mexico,97362.0,True,False,Labor/Worker,Rural,YouTube,240.0,Vlogs,5.0,,Evening,Habit,Smartphone,MacOS,3:55 PM,At work,Mobile Data
580,29,20-29,Male,Japan,46417.0,False,True,Students,Rural,TikTok,172.0,Pranks,29.0,13.0,Evening,Entertainment,Smartphone,Windows,,At work,Mobile Data
581,42,40-49,Male,Barzil,38693.0,False,False,driver,Rural,Instagram,139.0,Vlogs,11.0,,Evening,Boredom,Smartphone,Android,3:55 PM,At home,Mobile Data
582,38,30-39,Male,India,99674.0,True,True,driver,Rural,Facebook,255.0,ASMR,23.0,80.0,Night,Procrastination,Smartphone,Android,11:30 PM,At school,Wi-Fi
583,53,50-59,Other,Japan,73161.0,True,False,Teacher,Rural,Facebook,181.0,Vlogs,,5.0,Morning,Boredom,Smartphone,Windows,7:45 AM,At school,Mobile Data
584,40,40-49,Female,India,22169.0,False,True,Teacher,Rural,TikTok,73.0,Life Hacks,13.0,89.0,Night,Habit,Tablet,MacOS,11:30 PM,At school,Wi-Fi
585,33,30-39,Male,United States,42052.0,False,False,Cashier,Rural,YouTube,40.0,ASMR,14.0,38.0,Evening,Habit,Tablet,Windows,,At home,Mobile Data
586,56,50-59,Female,Japan,91849.0,True,True,,Rural,TikTok,56.0,Vlogs,28.0,50.0,Morning,Entertainment,Smartphone,Android,,At work,Mobile Data
587,62,60-69,Male,Vietnam,93851.0,True,False,Students,Urban,TikTok,139.0,Gaming,8.0,,Night,Habit,Smartphone,iOS,11:30 PM,At work,Mobile Data
588,59,50-59,Female,India,28036.0,False,True,Labor/Worker,Rural,TikTok,119.0,Gaming,25.0,56.0,Evening,Entertainment,Tablet,MacOS,3:55 PM,At work,Wi-Fi
589,56,50-59,Male,Barzil,51778.0,True,False,Students,Rural,TikTok,78.0,Comedy,18.0,63.0,Evening,Habit,Smartphone,Android,,At work,Wi-Fi
590,31,30-39,Male,Vietnam,47734.0,False,True,Waiting staff,Urban,Instagram,67.0,Jokes/Memes,19.0,48.0,Night,Boredom,Tablet,iOS,11:30 PM,At home,Mobile Data
591,48,40-49,Female,India,43173.0,False,False,Labor/Worker,Rural,Instagram,115.0,Vlogs,12.0,90.0,Night,Boredom,Tablet,Android,11:30 PM,At home,Wi-Fi
592,22,20-29,Male,United States,50403.0,True,True,Labor/Worker,Rural,YouTube,265.0,Life Hacks,12.0,59.0,Evening,Habit,Smartphone,Android,3:55 PM,At home,Mobile Data
593,52,50-59,Other,United States,86321.0,True,True,Cashier,Rural,TikTok,180.0,ASMR,18.0,,Night,Entertainment,Tablet,Windows,,At work,Mobile Data
594,40,40-49,Male,Barzil,91675.0,True,True,Labor/Worker,Rural,Instagram,171.0,Gaming,10.0,44.0,Afternoon,Boredom,Tablet,Android,7:25 PM,At home,Mobile Data
595,46,40-49,Male,Mexico,26344.0,False,True,Cashier,Rural,YouTube,295.0,Gaming,7.0,90.0,Evening,Entertainment,Tablet,iOS,3:55 PM,At work,Mobile Data
596,60,60-69,Other,India,38800.0,False,False,Labor/Worker,Urban,TikTok,80.0,Entertainment,28.0,55.0,Afternoon,Entertainment,Smartphone,Android,7:25 PM,At home,Mobile Data
597,28,20-29,Male,United States,45372.0,False,True,Teacher,Rural,Facebook,264.0,Jokes/Memes,,,Night,Habit,Tablet,Android,11:30 PM,At school,Wi-Fi
598,35,30-39,Male,Barzil,,True,False,Labor/Worker,Rural,Instagram,64.0,Entertainment,12.0,,Night,Boredom,Tablet,Android,11:30 PM,At work,Wi-Fi
599,64,60-69,Male,Vietnam,40538.0,False,True,Students,Rural,YouTube,12.0,Comedy,14.0,8.0,Afternoon,Boredom,Tablet,Windows,7:25 PM,At work,Wi-Fi
600,29,20-29,Female,United States,83918.0,True,False,Labor/Worker,Rural,Facebook,35.0,Pranks,15.0,4.0,Night,Entertainment,Computer,iOS,10:15 PM,At school,Wi-Fi
601,26,20-29,Female,Philippines,34973.0,False,True,Students,Rural,TikTok,135.0,Jokes/Memes,,,Morning,Entertainment,Tablet,Android,,At home,Mobile Data
602,27,20-29,Male,United States,,True,False,Cashier,Rural,TikTok,,Life Hacks,2.0,86.0,Morning,Boredom,Computer,iOS,9:55 AM,At home,Mobile Data
603,61,60-69,Male,United States,79500.0,True,True,Students,Urban,TikTok,207.0,Life Hacks,18.0,,Night,Habit,Smartphone,Android,10:15 PM,At home,Mobile Data
604,34,30-39,Male,Vietnam,56575.0,True,False,Waiting staff,Urban,Instagram,197.0,Vlogs,12.0,58.0,Evening,Procrastination,Tablet,Android,4:25 PM,At school,Mobile Data
605,55,50-59,Female,Indonesia,62261.0,True,True,Waiting staff,Rural,YouTube,195.0,Trends,16.0,37.0,Night,Entertainment,Smartphone,Android,,At work,
606,24,20-29,Male,Barzil,47716.0,False,False,Waiting staff,Rural,Facebook,213.0,Gaming,13.0,49.0,Evening,Habit,Smartphone,Android,4:25 PM,At home,Mobile Data
607,63,60-69,Female,India,23236.0,False,True,Artist,Rural,YouTube,20.0,Entertainment,20.0,67.0,Evening,Entertainment,Smartphone,Android,4:25 PM,At home,Mobile Data
608,30,30-39,Female,United States,35848.0,False,False,driver,Rural,Instagram,,ASMR,17.0,19.0,Morning,Entertainment,Smartphone,Android,,At work,Wi-Fi
609,57,50-59,Other,United States,22352.0,False,True,Students,Rural,YouTube,94.0,Life Hacks,18.0,1.0,Night,Entertainment,Smartphone,Android,10:15 PM,At school,Mobile Data
610,59,50-59,Male,Philippines,21932.0,False,False,Waiting staff,Rural,Instagram,109.0,Jokes/Memes,3.0,29.0,Night,Boredom,Smartphone,iOS,,At work,Mobile Data
611,26,20-29,Male,India,96449.0,True,True,Cashier,Rural,TikTok,113.0,Life Hacks,23.0,,Evening,Boredom,Smartphone,iOS,,At school,Mobile Data
612,44,40-49,Male,Barzil,28556.0,False,False,driver,Rural,Facebook,55.0,Life Hacks,10.0,33.0,Afternoon,Habit,Tablet,MacOS,,At work,Mobile Data
613,19,15-19,Other,Germany,25498.0,False,True,Waiting staff,Rural,TikTok,53.0,Pranks,1.0,52.0,Morning,Entertainment,Smartphone,Android,9:55 AM,At school,Wi-Fi
614,22,20-29,Male,Vietnam,96118.0,True,True,Labor/Worker,Rural,YouTube,287.0,Trends,6.0,41.0,Afternoon,Entertainment,Smartphone,iOS,,At work,Wi-Fi
615,46,40-49,Male,Indonesia,70098.0,True,True,driver,Rural,TikTok,190.0,Trends,3.0,,Afternoon,Entertainment,Smartphone,Android,,At home,Mobile Data
616,54,50-59,Male,Barzil,84386.0,True,True,driver,Rural,Facebook,196.0,Gaming,19.0,,Evening,Procrastination,Smartphone,Android,,At home,Wi-Fi
617,55,50-59,Male,United States,29569.0,False,False,Students,Urban,TikTok,123.0,Entertainment,,71.0,Night,Procrastination,Smartphone,Android,10:15 PM,At school,Mobile Data
618,36,30-39,Female,Philippines,76882.0,True,True,Labor/Worker,Rural,Facebook,,Vlogs,29.0,57.0,Evening,Habit,Smartphone,Android,,At work,Mobile Data
619,25,20-29,,Indonesia,90393.0,True,,Manager,Urban,Facebook,39.0,Entertainment,20.0,,Evening,Habit,Smartphone,Android,4:25 PM,At home,Wi-Fi
620,62,60-69,Male,United States,20340.0,False,True,Waiting staff,Urban,TikTok,,Comedy,23.0,49.0,Night,Entertainment,Tablet,Android,,At home,Wi-Fi
621,18,15-19,Female,Barzil,63949.0,True,False,Waiting staff,Rural,Instagram,107.0,Vlogs,3.0,22.0,Evening,Entertainment,Computer,Windows,,At work,Wi-Fi
622,39,30-39,Male,India,82443.0,True,True,Labor/Worker,Rural,YouTube,,Gaming,8.0,77.0,Night,Habit,Smartphone,Android,10:15 PM,At home,
623,34,30-39,Male,Germany,94027.0,True,False,Labor/Worker,Rural,Instagram,285.0,Vlogs,8.0,76.0,Evening,Entertainment,Smartphone,MacOS,4:25 PM,At school,Mobile Data
624,24,20-29,Male,United States,20138.0,False,True,Labor/Worker,Rural,Instagram,290.0,Jokes/Memes,,,Afternoon,Boredom,Smartphone,Windows,5:45 PM,At home,Mobile Data
625,42,40-49,Male,Indonesia,20358.0,False,False,Cashier,Rural,TikTok,284.0,Gaming,29.0,,Night,Boredom,Tablet,iOS,10:15 PM,At home,Mobile Data
626,62,60-69,Female,Indonesia,95250.0,True,True,Waiting staff,Urban,YouTube,270.0,Trends,7.0,64.0,Night,Boredom,Tablet,iOS,10:15 PM,At school,
627,21,20-29,Male,United States,50654.0,True,False,Waiting staff,Rural,YouTube,216.0,Trends,2.0,37.0,Evening,Procrastination,Tablet,MacOS,4:25 PM,At work,Mobile Data
